Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Şefkat Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,336837.75
Şefkat Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,340773.5
Şefkat Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,347244.3
Şefkat Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,337239.03
Şefkat Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,341386.16
Şefkat Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,348016.94
Şefkat Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,337120.3
Şefkat Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,342084.12
Şefkat Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,349064.0
Şefkat Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,332806.84
Şefkat Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,337621.38
Şefkat Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,344284.0
Şefkat Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,333110.72
Şefkat Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,338476.0
Şefkat Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,345496.4
Şefkat Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,333855.16
Şefkat Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,339596.6
Şefkat Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,346718.2
Şefkat Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,343613.62
Şefkat Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,350454.44
Şefkat Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,358520.62
Şefkat Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,342733.44
Şefkat Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,349111.5
Şefkat Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,357176.94
Şefkat Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,342524.28
Şefkat Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,348327.38
Şefkat Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,355566.06
Şefkat Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,340038.8
Şefkat Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,346326.94
